cycle,walking,bike,car,bus,train,average_speed,walk_distance,bike_distance,car_distance,bus_distance,bus_people_distance,train_distance
7300,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
7400,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
7500,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
7600,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
7700,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
7800,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
7900,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8000,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8100,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8200,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8300,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8400,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8500,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8600,0,0,0,0,21.482,0.0,0.0,0.0,0.0,0.0
8700,4,9,2,0,21.632,28.500000000000046,128.0,30.0,0.0,0.0
8800,5,6,2,0,21.762,50.699999999999875,128.5,30.0,0.0,0.0
